,R1,R2,heri,R3t,R3p,Rai0,Rbi0,R3i0,E,i0,ip1,it1,it2,ip2,it3,it4
273,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.6,11.0,-5.197908176516648,-1.1550212615402415,-0.031170931761153042,-0.2133213969063945,-1.6499911092687398,-1.5416778632206842,-0.5449416066985577,-0.061784007120877504
274,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.6,11.2,-4.92820877104532,-1.1751116217346862,-0.02785391395445913,-0.19045116752386093,-1.5273706351872534,-1.4922225449699908,-0.4606249705539085,-0.054573917121160775
275,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.6,11.4,-4.46132940845564,-1.0298631369369105,-0.02487575134728104,-0.16985126916551962,-1.3979868583846837,-1.4016816372750327,-0.38881774625042453,-0.048253009095788
276,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.6,11.6,-3.9483161379466765,-0.849034835351631,-0.022198793711140752,-0.1513397242524661,-1.265885335742496,-1.2887474074959755,-0.32843936141580343,-0.04267067997716367
277,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.6,11.8,-3.4485784692224115,-0.6814532696735114,-0.019800450652837753,-0.13467054849024862,-1.1347708861576393,-1.1623417930677533,-0.27778298931661993,-0.03775853186380118
278,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.8,10.6,-2.6329560315352865,0.1349146499997005,-0.036040409351699054,-0.2429191613337025,-1.8521189829334617,0.2134525467408821,-0.7763384293066338,-0.07390624535037205
279,4.6,1.0,53.0,0.2,-1.8,-0.2,-1.8,10.8,-4.079648960672785,-0.8613741918234155,-0.03235943557228893,-0.21807604026980698,-1.7732648212695494,-0.4672815965022892,-0.6619621815043502,-0.06533069373108447
280,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.2,11.0,-4.814621930941939,-0.9569540051743388,-0.03775351168587804,-0.23316012567374855,-1.3447407522471622,-1.6067155095515773,-0.5634694669861346,-0.07182855962309986
281,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.2,11.2,-4.569316348992288,-1.1202634824439883,-0.03360943554434925,-0.20822789828525856,-1.2304862415767275,-1.439592026406899,-0.47418797155842185,-0.06294929317664355
282,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.2,11.4,-4.116646950424183,-1.056032813852653,-0.029914656770415604,-0.1856758163194172,-1.117402036965359,-1.2740009224507958,-0.39841049164533615,-0.05521021242020652
283,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.2,11.6,-3.5922933192923665,-0.8957592298975214,-0.026603913982398808,-0.16545242408756167,-1.0070700911455788,-1.1139821073738858,-0.3349265599390492,-0.04849899286637083
284,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.2,11.8,-3.0817442805855535,-0.72270828706678,-0.02364708692766726,-0.147259654244408,-0.9013446963508613,-0.9619012938346714,-0.28222952503710985,-0.042653737124055624
285,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.4,11.0,-5.1349965338013135,-1.1856060987338424,-0.03515938529744744,-0.21541100525064394,-1.3945606537163258,-1.6497426154091954,-0.5871818147716112,-0.06733496062224731
286,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.4,11.2,-4.776883479440585,-1.20653983252123,-0.0314093854976818,-0.19279491750057787,-1.2797903296304867,-1.513826459296979,-0.4933979353518225,-0.05912461964180693
287,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.4,11.4,-4.260197392606642,-1.0647959909401834,-0.028029616572894156,-0.17236256424803287,-1.1642544434871525,-1.3648744105594233,-0.41389932087622583,-0.05198104592273012
288,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.4,11.6,-3.718093386502005,-0.8803915099706501,-0.025001253350637853,-0.15388553234515712,-1.050800635595806,-1.2150312976446003,-0.3472150882007554,-0.04576806939439848
289,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.4,11.8,-3.2061393529875204,-0.7060943322721869,-0.022289155167527497,-0.13723016192670912,-0.9411702459328808,-1.067109620431438,-0.2919308298151009,-0.04031500744167715
290,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.6,11.0,-5.0068075362360105,-1.3017092540394515,-0.032749746926128864,-0.19861381768714637,-1.435268482484389,-1.3674911274574697,-0.6079982040682808,-0.06297690357314423
291,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.6,11.2,-4.680157205613796,-1.2265875218436122,-0.029337347485125065,-0.1782128401682712,-1.3213170589879155,-1.358576720347628,-0.5107015234534629,-0.05542419332778081
292,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.6,11.4,-4.208319258701522,-1.0465210173279047,-0.02626380359288305,-0.15962160122580826,-1.2048053947510198,-1.2943661318859085,-0.4278865188243799,-0.04885479109361768
293,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.6,11.6,-3.717477799160406,-0.8563315214123577,-0.02349271927960217,-0.1427911554928869,-1.0889363007736392,-1.2044539891649038,-0.3583791187265888,-0.04309299431042746
294,4.6,1.0,53.0,0.2,-1.8,-0.4,-1.6,11.8,-3.2477106353617273,-0.6852271148236468,-0.02100526972208172,-0.12760855111991987,-0.9765630649053492,-1.098513985867612,-0.3007661704905331,-0.038026478432584554
295,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,10.6,-2.321830298344139,2.707774676149711,-0.04328689491376281,-0.3473882810212672,-2.012836216657888,-1.9222902887267992,-0.615833293821197,-0.0879699993529357
296,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,10.8,-4.276820759987459,0.3676919946447015,-0.03839733684435487,-0.3085265865083784,-1.9123178996378556,-1.7789732797537,-0.5287386709242128,-0.07755898096365854
297,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,11.0,-4.904929404903669,-0.6703199872281402,-0.03402861231006682,-0.2732460919651203,-1.7884041274664924,-1.6180219848174602,-0.4525294638588093,-0.06837913725757971
298,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,11.2,-4.828070725197904,-1.006431913585402,-0.030135540175251663,-0.24156813212903216,-1.651214753743261,-1.4516000577714294,-0.3867821038002148,-0.06033822399331257
299,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,11.4,-4.428004862100352,-1.0107918529538438,-0.02668172516860068,-0.21341803367249668,-1.507226936693769,-1.2858282307861373,-0.33074922586092725,-0.05330885696457699
300,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,11.6,-3.902847391029354,-0.8748280063737184,-0.02360943634994328,-0.18825362744973972,-1.3607987332507037,-1.1253877292620018,-0.28285954520106316,-0.04711031314218417
301,4.6,1.0,53.0,0.2,-1.8,0.0,-1.2,11.8,-3.372255055233836,-0.7109060789225623,-0.020869727595709264,-0.16586720832856372,-1.216291337797884,-0.9744201183784753,-0.24224458792014048,-0.04165599629050121
302,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,10.6,-3.2454779549734667,1.813660777406767,-0.04000501742120832,-0.3167149646906182,-2.0163885506917723,-1.961234814254567,-0.642339316313155,-0.08245606900891289
303,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,10.8,-4.83348299888894,-0.07313252554740757,-0.035606172401458025,-0.28173441969556734,-1.9397827574284747,-1.8798066065646708,-0.5505904516321607,-0.07283006561920047
304,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,11.0,-5.270868136663921,-0.8781450241804123,-0.03166289965156466,-0.25020392471924424,-1.8295769411488436,-1.7463753902120516,-0.4705584538751282,-0.06434550287667662
305,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,11.2,-5.088850703439675,-1.0895079623442143,-0.028146333526819944,-0.22190698876511306,-1.6997990880627185,-1.5912712335120887,-0.40130205772584304,-0.05691703950287774
306,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,11.4,-4.623444106429815,-1.0223179565509781,-0.02499999839346856,-0.19650350138545036,-1.5588735197088681,-1.4280395671958104,-0.34233619790757075,-0.050373365287669
307,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,11.6,-4.069155738863628,-0.8602936196839437,-0.02218624367378652,-0.173766304156743,-1.412503674684558,-1.263678382965736,-0.29214292811229825,-0.04458458558656275
308,4.6,1.0,53.0,0.2,-1.8,0.0,-1.4,11.8,-3.5260163407074288,-0.69439754600171,-0.019674948533065617,-0.1535222040838562,-1.265599818667397,-1.103634467581287,-0.2496950140921399,-0.039492341747973114
309,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,10.6,-3.3654471994377673,1.304029786027968,-0.03698543936479837,-0.2878921754308976,-1.9853820265852846,-1.6159185714786872,-0.6661915989243425,-0.07710717368172482
310,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,10.8,-4.89651512313867,-0.31765685719437897,-0.033034636406227946,-0.2568097225157544,-1.9390310003655031,-1.7112097297795117,-0.5705308369360864,-0.06824233994120732
311,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,11.0,-5.309488239407074,-0.9691791548393667,-0.029482929850928485,-0.22873994515975937,-1.8481844951747917,-1.6865561170270666,-0.48690320673631504,-0.06044239061884582
312,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,11.2,-5.126188802882098,-1.0968372790375724,-0.026283883838914335,-0.203337085316889,-1.7303469022735953,-1.6011545158689842,-0.4146466852980666,-0.05358245124807581
313,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,11.4,-4.684512124862522,-0.9998581187101081,-0.023418673081323504,-0.18051015405217186,-1.596300726174377,-1.483985221304465,-0.35294111707480624,-0.04749811446527019
314,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,11.6,-4.160844989703037,-0.8358320248080418,-0.020847137202508748,-0.16003575775539503,-1.4528776680817828,-1.34858048602473,-0.30055658222408965,-0.042115333606489
315,4.6,1.0,53.0,0.2,-1.8,0.0,-1.6,11.8,-3.63750039471779,-0.6736759106861427,-0.018544175545684993,-0.14182918274309486,-1.3059587516472675,-1.2036909370217472,-0.25642254896229133,-0.03737888811156154
316,4.6,1.0,53.0,0.2,-1.8,0.0,-1.8,10.6,-2.473625594691839,1.020388990873471,-0.03423569048754871,-0.26130018406547606,-1.9195543449604884,-0.5202208502450958,-0.68675886670826,-0.071944649098441
317,4.6,1.0,53.0,0.2,-1.8,0.0,-1.8,10.8,-4.222769558953587,-0.420217091566883,-0.0306751987664029,-0.23377445799997076,-1.9090171970892698,-0.9772476783255115,-0.5880076179746538,-0.06383031723089516
318,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,10.6,-1.9259235713398084,3.144023393164389,-0.04090612183790654,-0.37995793245499954,-2.1250864603207447,-1.8960904910927638,-0.5430772744584829,-0.0848286843392998
319,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,10.8,-4.155322274251375,0.596705534029752,-0.03619226673617959,-0.335431705461815,-2.087668666441459,-1.7482039544265717,-0.4694935693987645,-0.07503764581633732
320,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,11.0,-4.947572474658955,-0.5671811886131763,-0.031995479948818684,-0.2957053023856133,-1.9919890793971717,-1.5890335328876972,-0.4052541155833751,-0.06641377584310248
321,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,11.2,-4.9497787995496765,-0.9652471771696582,-0.02826556039508432,-0.26006461697397754,-1.8620675264974125,-1.425789316301234,-0.34951051976531744,-0.0588340824469924
322,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,11.4,-4.575718206120655,-0.9921246854355559,-0.02495356264989823,-0.22824672237038612,-1.7134210751391947,-1.2637235636357218,-0.3011188310920261,-0.052129765797872096
323,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,11.6,-4.054111813951749,-0.8626505472930148,-0.022018070798367262,-0.20024283370003104,-1.5553500510868616,-1.1079605214763433,-0.25968246324919164,-0.04620732634793967
324,4.6,1.0,53.0,0.2,-1.8,0.2,-1.2,11.8,-3.5182389817782678,-0.7022451858501881,-0.019412649446167052,-0.17556098278146237,-1.393982717068866,-0.9619778501801193,-0.22407566336914897,-0.04098393308231607
325,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,10.6,-2.59340470348252,2.471369068720378,-0.03779367241077125,-0.34438627323834226,-2.036195276188664,-2.001144450157881,-0.5655910782516003,-0.07966302195563912
326,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,10.8,-4.5786097722593695,0.2652133364463225,-0.0335542147513479,-0.3049962153309025,-2.0571083021350205,-1.889290792751126,-0.4882523532724008,-0.07062123046489432
327,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,11.0,-5.24572757614078,-0.7193347933935001,-0.0297703294781968,-0.2694766395143233,-1.9986720609012991,-1.7454065146157518,-0.42041852232068777,-0.06264871591702104
328,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,11.2,-5.176278533937875,-1.0180709689157084,-0.02639307058416307,-0.23755959828849882,-1.8911871278542094,-1.5857027097372338,-0.3617651625536382,-0.0555998960044235
329,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,11.4,-4.759587421431206,-0.9911972256377339,-0.02338478760793805,-0.20923003187635913,-1.7555696667986922,-1.4197576902806759,-0.31111130042700097,-0.04933671880280599
330,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,11.6,-4.219168278970756,-0.8447891025571153,-0.020691514713689685,-0.18414343701442704,-1.6037586823804304,-1.254272008081898,-0.26770831615431234,-0.04380521806888282
331,4.6,1.0,53.0,0.2,-1.8,0.2,-1.4,11.8,-3.673062641522847,-0.6844201368512586,-0.018300701631233096,-0.16190260014263913,-1.4440981756779365,-1.0948179520200938,-0.23059674736578017,-0.038926327833905816
332,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,10.6,-2.5874690862256102,2.1538527738302946,-0.03492846165318042,-0.311610170698259,-1.8829610994434915,-1.8510126826586202,-0.5861451682867482,-0.07466427731560543
333,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,10.8,-4.594150684773922,0.11488829588051885,-0.03112324106041342,-0.27648906357353553,-1.9743497731979005,-1.8553977225674316,-0.5053388230735436,-0.06634035718161613
334,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,11.0,-5.274918713606894,-0.7621272102696821,-0.027709586429409683,-0.24491338798543438,-1.9639556976617314,-1.7827772452728823,-0.43445968616288155,-0.05897589982487261
335,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,11.2,-5.221126046497375,-0.9988779481500387,-0.024644827703014016,-0.21665159257827327,-1.888187630160246,-1.667315405444242,-0.3730239470023662,-0.05242469545919448
336,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,11.4,-4.837587541725952,-0.9567331215366721,-0.02190511894878,-0.1914250630652532,-1.773312512144912,-1.527442171354778,-0.320165014534723,-0.046604540140833706
337,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,11.6,-4.330182955949567,-0.8168021566234529,-0.0194477898767218,-0.16895330243278295,-1.6342242929968052,-1.3743021209957078,-0.27500123740173876,-0.041452055622357875
338,4.6,1.0,53.0,0.2,-1.8,0.2,-1.6,11.8,-3.799741849768907,-0.662625459372066,-0.017250249860808253,-0.14897401147754863,-1.4808457886683755,-1.2166352132335305,-0.23650726402411237,-0.03690386313246563
339,4.6,1.0,53.0,0.2,-1.8,0.2,-1.8,10.6,-1.7795330185326748,2.013089730637148,-0.032312999945133924,-0.2811351475538686,-1.665985084080603,-1.138910569716245,-0.6044352023745887,-0.06984374549938366
340,4.6,1.0,53.0,0.2,-1.8,0.2,-1.8,10.8,-4.023019320855383,0.08351405092980713,-0.028890560381114483,-0.25012046605115756,-1.83771260821959,-1.4070581428240985,-0.5205471555818804,-0.06220443872734904
341,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,10.6,-1.4613848211010918,3.376653900370002,-0.03839733684435487,-0.4161909875110723,-1.9810026342747733,-1.8421133359661326,-0.4788014251389541,-0.08153300173580647
342,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,10.8,-3.961878511880059,0.7230358471861109,-0.03389558021444827,-0.36516061931615695,-2.1013785051181912,-1.6945066687185317,-0.4175564490724355,-0.07241653662640601
343,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,11.0,-4.926208268967457,-0.5081613630754873,-0.029894576291553676,-0.3195757828070782,-2.1017368132597767,-1.539117622305639,-0.3633722157101147,-0.06434989551780745
344,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,11.2,-5.020908313279506,-0.9386520483531058,-0.026335339643992484,-0.27938941487809643,-2.0224528072867543,-1.381268737022765,-0.31562309723813087,-0.05718686885666102
345,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,11.4,-4.690909589175135,-0.9764783510472625,-0.02318021934479475,-0.2439696128712967,-1.8962109729764052,-1.2259273814270273,-0.2743172515765764,-0.05082579993177205
346,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,11.6,-4.18701403925661,-0.8504291624994949,-0.020397840067744255,-0.2126794543582946,-1.7426542559405789,-1.0773581136018038,-0.23830382514279336,-0.04519138764590025
347,4.6,1.0,53.0,0.2,-1.8,0.4,-1.2,11.8,-3.6558713779668324,-0.6926417730282992,-0.017929215682670474,-0.18535641400376335,-1.5743177959229797,-0.9383508436148986,-0.20705759222619236,-0.040217743488028646
348,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,10.6,-1.639656019746326,3.0261632099281996,-0.03547439526300877,-0.37466676818439737,-1.6928437672322616,-1.9883846619632095,-0.4976932412828319,-0.07675639574881643
349,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,10.8,-4.1056554854149,0.5496975049609318,-0.03142068081069738,-0.32969249883899465,-1.93246850091964,-1.8605282444041222,-0.4329260515514761,-0.06831701385090128
350,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,11.0,-5.062908184714615,-0.5808583964826539,-0.02780245791655034,-0.2896906189271249,-2.016296306741424,-1.7113753925077617,-0.37606611545197666,-0.060818896687123924
351,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,11.2,-5.150285187293775,-0.9477998891379684,-0.024583331658504903,-0.25416727794799954,-1.9925908613950014,-1.5508871999336407,-0.32613012462388724,-0.05412650259677321
352,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,11.4,-4.8198948973440565,-0.9552584730554372,-0.021720631048083305,-0.2225363813340664,-1.902806730591692,-1.3866226522950456,-0.28276604606071487,-0.04818398295901716
353,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,11.6,-4.325927183148451,-0.8264520053053275,-0.019174195593222976,-0.19468309491639957,-1.7726278987247497,-1.2248191988328472,-0.2452465957030654,-0.04292419407283887
354,4.6,1.0,53.0,0.2,-1.8,0.4,-1.4,11.8,-3.7985702889272943,-0.6728789730696008,-0.016900099348276854,-0.17032252915669233,-1.6169872208265588,-1.0704705640673637,-0.21275036281440407,-0.038260539644397795
355,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,10.6,-1.2526053416077048,2.9753210947383195,-0.0327723374357447,-0.3365963640389964,-1.2893391493707895,-1.9819966101786122,-0.5151009960682131,-0.07212097925366834
356,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,10.8,-3.8989009802462533,0.5328639218350872,-0.02913152426481247,-0.29732929822057486,-1.6679805659223348,-1.9257453586906195,-0.4472571249352768,-0.06432103004772216
357,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,11.0,-4.9588149437331595,-0.5546247134916484,-0.025874747312627733,-0.2620757864206098,-1.8522156194085255,-1.8189657470211387,-0.38770642603049055,-0.05735190404811874
358,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,11.2,-5.114611871249508,-0.8931299629621208,-0.022955570952035487,-0.23055972409201786,-1.8995374034857377,-1.68162890849635,-0.3356720416340977,-0.05112825962714851
359,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,11.4,-4.850590804242529,-0.9042431651614606,-0.020346384262666106,-0.2025690131704323,-1.8605257343733683,-1.5268184263259172,-0.29048630164470524,-0.04560177930397913
360,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,11.6,-4.412105013674591,-0.7929354412481189,-0.018015812034718692,-0.17792042042128742,-1.7664977534441277,-1.3644966494757682,-0.25154303101589903,-0.04069590603467077
361,4.6,1.0,53.0,0.2,-1.8,0.4,-1.6,11.8,-3.9127306730952114,-0.6494326893007383,-0.01592996879480779,-0.15612888056784868,-1.6345675409538671,-1.202494902885519,-0.2178457441041246,-0.036330946488305926
362,4.6,1.0,53.0,0.2,-1.8,0.4,-1.8,10.6,-0.26618911453988403,3.034674755646847,-0.0303087328793481,-0.30218246061122045,-0.7697809496894479,-1.600388953811489,-0.5305590775678866,-0.06764369562733918
363,4.6,1.0,53.0,0.2,-1.8,0.4,-1.8,10.8,-3.2358933669747785,0.6044703429797664,-0.02703689585905522,-0.26757151895435527,-1.303280539053958,-1.7219137955689803,-0.4601242174394429,-0.06043674307875335
